Year,State,County ANSI,Value,Type
2012,s42,c111,46.5,S
2012,s51,c061,46.5,S
2012,s55,c011,46.5,S
2012,s55,c063,46.5,S
2011,s19,c121,46.5,S
2011,s26,c073,46.5,S
2011,s27,c043,46.5,S
2011,s31,c067,46.5,S
2011,s42,c111,46.5,S
2010,s18,c135,46.5,S
2010,s18,c167,46.5,S
2010,s22,c067,46.5,S
2010,s26,c069,46.5,S
2010,s27,c053,46.5,S
2010,s27,c033,46.5,S
2010,s29,c135,46.5,S
2010,s29,c005,46.5,S
2019,s28,c163,46.4,S
2019,s29,c019,46.4,S
2019,s39,c007,46.4,S
2019,s39,c099,46.4,S
2019,s46,c073,46.4,S
2018,s34,c019,46.4,S
2018,s46,c029,46.4,S
2017,s17,c055,46.4,S
2017,s21,c185,46.4,S
2017,s21,c223,46.4,S
2017,s26,c015,46.4,S
2017,s27,c149,46.4,S
2017,s34,c033,46.4,S
2017,s36,c083,46.4,S
2017,s39,c139,46.4,S
2016,s21,c011,46.4,S
2016,s47,c119,46.4,S
2015,s05,c085,46.4,S
2015,s05,c095,46.4,S
2015,s13,c161,46.4,S
2015,s19,c053,46.4,S
2015,s21,c169,46.4,S
2015,s47,c069,46.4,S
2014,s05,c095,46.4,S
2014,s19,c091,46.4,S
2014,s21,c079,46.4,S
2014,s21,c105,46.4,S
2014,s29,c019,46.4,S
2014,s55,c039,46.4,S
2014,s55,c139,46.4,S
2013,s19,c047,46.4,S
2013,s22,c009,46.4,S
2013,s42,c119,46.4,S
2012,s01,c077,46.4,S
2012,s17,c137,46.4,S
2012,s18,c031,46.4,S
2012,s19,c089,46.4,S
2012,s27,c067,46.4,S
2012,s37,c041,46.4,S
2012,s39,c029,46.4,S
2011,s17,c029,46.4,S
2011,s18,c141,46.4,S
2011,s18,c179,46.4,S
2011,s39,c123,46.4,S
2011,s39,c095,46.4,S
2010,s21,c137,46.4,S
2010,s39,c165,46.4,S
2010,s55,c137,46.4,S
2010,s55,c033,46.4,S
2019,s05,c031,46.3,S
2019,s20,c061,46.3,S
2019,s29,c151,46.3,S
2019,s29,c069,46.3,S
2019,s39,c147,46.3,S
2018,s01,c125,46.3,S
2018,s21,c057,46.3,S
2018,s26,c015,46.3,S
2018,s37,c029,46.3,S
2018,s38,c073,46.3,S
2018,s39,c007,46.3,S
2018,s51,c109,46.3,S
2018,s55,c075,46.3,S
2017,s01,c077,46.3,S
2017,s18,c055,46.3,S
2017,s20,c045,46.3,S
2017,s26,c091,46.3,S
2017,s27,c151,46.3,S
2017,s36,c009,46.3,S
2017,s37,c013,46.3,S
2017,s39,c095,46.3,S
2017,s39,c173,46.3,S
2017,s51,c800,46.3,S
2016,s05,c085,46.3,S
2016,s29,c115,46.3,S
2016,s38,c097,46.3,S
2016,s39,c103,46.3,S
2016,s51,c165,46.3,S
2015,s21,c003,46.3,S
2015,s29,c186,46.3,S
2014,s17,c165,46.3,S
2014,s18,c009,46.3,S
2014,s18,c043,46.3,S
2014,s19,c023,46.3,S
2014,s27,c127,46.3,S
2014,s39,c055,46.3,S
2014,s39,c059,46.3,S
2014,s42,c133,46.3,S
2014,s47,c009,46.3,S
2013,s19,c103,46.3,S
2013,s39,c003,46.3,S
2013,s39,c073,46.3,S
2013,s40,c073,46.3,S
2013,s42,c063,46.3,S
2012,s01,c089,46.3,S
2012,s13,c027,46.3,S
2012,s28,c011,46.3,S
2012,s31,c115,46.3,S
2011,s29,c087,46.3,S
2011,s29,c107,46.3,S
2011,s39,c077,46.3,S
2011,s55,c083,46.3,S
2010,s20,c023,46.3,S
2010,s26,c011,46.3,S
2019,s01,c069,46.2,S
2019,s20,c085,46.2,S
2019,s36,c077,46.2,S
2019,s39,c015,46.2,S
2018,s05,c123,46.2,S
2018,s20,c027,46.2,S
2018,s26,c005,46.2,S
2018,s29,c219,46.2,S
2018,s42,c087,46.2,S
2017,s01,c053,46.2,S
2017,s51,c131,46.2,S
2017,s55,c015,46.2,S
2016,s21,c221,46.2,S
2015,s46,c005,46.2,S
2014,s10,c001,46.2,S
2014,s27,c037,46.2,S
2014,s29,c041,46.2,S
2014,s29,c199,46.2,S
2014,s29,c095,46.2,S
2014,s42,c107,46.2,S
2013,s17,c181,46.2,S
2013,s19,c113,46.2,S
2013,s26,c125,46.2,S
2013,s39,c125,46.2,S
2013,s42,c043,46.2,S
2013,s42,c085,46.2,S
2013,s55,c055,46.2,S
2012,s26,c105,46.2,S
2012,s28,c149,46.2,S
2012,s51,c057,46.2,S
2011,s05,c041,46.2,S
2011,s18,c165,46.2,S
2011,s39,c007,46.2,S
2010,s21,c081,46.2,S
2010,s26,c111,46.2,S
2010,s27,c173,46.2,S
2010,s36,c043,46.2,S
2019,s05,c035,46.1,S
2019,s20,c161,46.1,S
2019,s26,c067,46.1,S
2019,s42,c093,46.1,S
2019,s47,c055,46.1,S
2019,s55,c101,46.1,S
2018,s21,c185,46.1,S
2018,s46,c005,46.1,S
2017,s01,c049,46.1,S
2017,s19,c101,46.1,S
2017,s26,c151,46.1,S
2017,s26,c149,46.1,S
2017,s27,c121,46.1,S
2017,s55,c055,46.1,S
2016,s17,c065,46.1,S
2016,s20,c045,46.1,S
2016,s29,c101,46.1,S
2015,s17,c025,46.1,S
2015,s17,c153,46.1,S
2015,s18,c071,46.1,S
2015,s19,c177,46.1,S
2015,s28,c135,46.1,S
2014,s05,c021,46.1,S
2014,s19,c079,46.1,S
2014,s19,c159,46.1,S
2014,s20,c087,46.1,S
2014,s24,c041,46.1,S
2014,s31,c181,46.1,S
2014,s39,c171,46.1,S
2013,s01,c051,46.1,S
2013,s20,c145,46.1,S
2013,s26,c075,46.1,S
2013,s36,c089,46.1,S
2013,s47,c009,46.1,S
2012,s17,c173,46.1,S
2012,s19,c113,46.1,S
2012,s37,c029,46.1,S
2012,s39,c169,46.1,S
2012,s42,c037,46.1,S
2011,s18,c089,46.1,S
2011,s27,c101,46.1,S
2010,s17,c075,46.1,S
2010,s18,c089,46.1,S
2010,s19,c153,46.1,S
2010,s26,c063,46.1,S
2010,s26,c005,46.1,S
2019,s21,c099,46,S
2019,s37,c143,46,S
2019,s37,c177,46,S
2018,s20,c095,46,S
2018,s21,c143,46,S
2018,s27,c167,46,S
2018,s39,c167,46,S
2018,s51,c119,46,S
2017,s21,c139,46,S
2017,s27,c155,46,S
2017,s36,c069,46,S
2016,s21,c191,46,S
2016,s22,c009,46,S
2016,s28,c053,46,S
2016,s38,c021,46,S
2016,s42,c077,46,S
2016,s47,c125,46,S
2015,s17,c199,46,S
2015,s26,c049,46,S
2015,s26,c125,46,S
2015,s55,c111,46,S
2015,s55,c035,46,S
2014,s17,c065,46,S
2014,s27,c091,46,S
2014,s37,c139,46,S
2014,s39,c103,46,S
2014,s46,c051,46,S
2014,s47,c183,46,S
2013,s17,c049,46,S
2013,s19,c069,46,S
2013,s21,c035,46,S
2013,s21,c221,46,S
2013,s31,c109,46,S
2013,s37,c029,46,S
2013,s39,c063,46,S
2013,s47,c033,46,S
2013,s55,c061,46,S
2012,s17,c117,46,S
2012,s27,c133,46,S
2012,s27,c121,46,S
2012,s36,c043,46,S
2012,s39,c101,46,S
2012,s47,c073,46,S
2011,s05,c043,46,S
2011,s18,c161,46,S
2011,s26,c057,46,S
2011,s26,c065,46,S
2011,s29,c063,46,S
2011,s51,c119,46,S
2010,s17,c193,46,S
2010,s19,c091,46,S
2010,s26,c075,46,S
2010,s28,c083,46,S
2010,s29,c141,46,S
2010,s42,c075,46,S
2019,s26,c091,45.9,S
2018,s26,c011,45.9,S
2018,s39,c145,45.9,S
2017,s17,c121,45.9,S
2017,s28,c009,45.9,S
2017,s34,c011,45.9,S
2017,s36,c013,45.9,S
2017,s37,c187,45.9,S
2017,s55,c059,45.9,S
2016,s20,c095,45.9,S
2016,s20,c173,45.9,S
2015,s17,c055,45.9,S
2015,s18,c141,45.9,S
2015,s26,c015,45.9,S
2015,s26,c147,45.9,S
2015,s26,c005,45.9,S
2015,s42,c013,45.9,S
2015,s47,c009,45.9,S
2014,s13,c119,45.9,S
2014,s22,c097,45.9,S
2014,s28,c161,45.9,S
2014,s39,c001,45.9,S
2014,s42,c019,45.9,S
2014,s47,c111,45.9,S
2013,s01,c019,45.9,S
2013,s01,c103,45.9,S
2013,s19,c137,45.9,S
2013,s27,c083,45.9,S
2013,s46,c087,45.9,S
2012,s19,c151,45.9,S
2012,s27,c171,45.9,S
2012,s36,c011,45.9,S
2012,s46,c101,45.9,S
2011,s19,c137,45.9,S
2011,s20,c175,45.9,S
2011,s26,c121,45.9,S
2011,s36,c099,45.9,S
2011,s39,c171,45.9,S
2010,s29,c087,45.9,S
2010,s55,c057,45.9,S
2019,s05,c055,45.8,S
2019,s18,c065,45.8,S
2019,s39,c021,45.8,S
2018,s05,c147,45.8,S
2018,s10,c003,45.8,S
2018,s21,c217,45.8,S
2017,s18,c105,45.8,S
2017,s39,c143,45.8,S
2017,s39,c151,45.8,S
2017,s55,c033,45.8,S
2016,s29,c083,45.8,S
2015,s01,c089,45.8,S
2015,s13,c165,45.8,S
2015,s17,c163,45.8,S
2015,s20,c157,45.8,S
2015,s27,c025,45.8,S
2015,s29,c077,45.8,S
2015,s36,c069,45.8,S
2015,s47,c077,45.8,S
2015,s55,c119,45.8,S
2015,s55,c115,45.8,S
2015,s55,c013,45.8,S
2014,s13,c081,45.8,S
2014,s19,c117,45.8,S
2014,s19,c185,45.8,S
2014,s27,c103,45.8,S
2014,s47,c085,45.8,S
2013,s26,c149,45.8,S
2013,s42,c129,45.8,S
2013,s45,c073,45.8,S
2013,s47,c095,45.8,S
2013,s54,c037,45.8,S
2012,s17,c057,45.8,S
2012,s18,c169,45.8,S
2012,s19,c079,45.8,S
2012,s19,c145,45.8,S
2012,s27,c129,45.8,S
2012,s47,c089,45.8,S
2011,s19,c085,45.8,S
2011,s26,c023,45.8,S
2011,s26,c025,45.8,S
2011,s27,c047,45.8,S
2011,s27,c161,45.8,S
2011,s27,c105,45.8,S
2011,s31,c131,45.8,S
2011,s31,c029,45.8,S
2010,s27,c097,45.8,S
2010,s27,c145,45.8,S
2010,s55,c095,45.8,S
2019,s18,c079,45.7,S
2019,s29,c155,45.7,S
2018,s26,c059,45.7,S
2017,s13,c027,45.7,S
2017,s26,c017,45.7,S
2017,s27,c053,45.7,S
2017,s34,c015,45.7,S
2016,s21,c069,45.7,S
2016,s29,c095,45.7,S
2015,s21,c055,45.7,S
2015,s31,c097,45.7,S
2015,s39,c029,45.7,S
2014,s19,c147,45.7,S
2014,s19,c051,45.7,S
2014,s24,c039,45.7,S
2014,s29,c117,45.7,S
2014,s37,c091,45.7,S
2013,s18,c149,45.7,S
2013,s19,c081,45.7,S
2013,s20,c149,45.7,S
2013,s26,c151,45.7,S
2013,s29,c143,45.7,S
2013,s31,c071,45.7,S
2013,s37,c095,45.7,S
2013,s47,c075,45.7,S
2013,s55,c101,45.7,S
2012,s05,c111,45.7,S
2012,s19,c015,45.7,S
2012,s26,c021,45.7,S
2012,s27,c101,45.7,S
2011,s27,c063,45.7,S
2011,s29,c049,45.7,S
2011,s36,c055,45.7,S
2011,s39,c103,45.7,S
2010,s17,c189,45.7,S
2010,s29,c049,45.7,S
2010,s31,c089,45.7,S
2010,s36,c065,45.7,S
2019,s47,c167,45.6,S
2019,s55,c133,45.6,S
2018,s17,c199,45.6,S
2018,s27,c009,45.6,S
2018,s27,c027,45.6,S
2018,s37,c097,45.6,S
2017,s29,c117,45.6,S
2017,s39,c169,45.6,S
2017,s45,c079,45.6,S
2017,s46,c039,45.6,S
2016,s27,c025,45.6,S
2016,s29,c031,45.6,S
2016,s39,c167,45.6,S
2015,s01,c049,45.6,S
2015,s17,c091,45.6,S
2015,s27,c155,45.6,S
2015,s46,c029,45.6,S
2014,s42,c037,45.6,S
2014,s47,c075,45.6,S
2014,s47,c181,45.6,S
2014,s51,c163,45.6,S
2013,s18,c021,45.6,S
2013,s55,c045,45.6,S
2012,s05,c037,45.6,S
2012,s19,c195,45.6,S
2012,s19,c125,45.6,S
2012,s19,c047,45.6,S
2012,s27,c099,45.6,S
2012,s51,c131,45.6,S
2012,s55,c089,45.6,S
2011,s17,c035,45.6,S
2011,s17,c185,45.6,S
2011,s18,c045,45.6,S
2011,s21,c209,45.6,S
2011,s21,c077,45.6,S
2011,s24,c025,45.6,S
2011,s26,c037,45.6,S
2011,s29,c165,45.6,S
2011,s51,c033,45.6,S
2011,s55,c109,45.6,S
2010,s18,c097,45.6,S
2010,s18,c101,45.6,S
2010,s19,c179,45.6,S
2010,s21,c049,45.6,S
2010,s31,c129,45.6,S
2010,s39,c009,45.6,S
2010,s47,c089,45.6,S
2019,s21,c213,45.5,S
2019,s24,c039,45.5,S
2019,s37,c041,45.5,S
2019,s47,c089,45.5,S
2018,s20,c113,45.5,S
2018,s39,c001,45.5,S
2018,s55,c023,45.5,S
2017,s27,c011,45.5,S
2017,s29,c097,45.5,S
2017,s39,c117,45.5,S
2017,s46,c023,45.5,S
2016,s21,c185,45.5,S
2016,s29,c061,45.5,S
2016,s47,c031,45.5,S
2016,s47,c077,45.5,S
2016,s51,c113,45.5,S
2015,s20,c061,45.5,S
2015,s39,c157,45.5,S
2014,s17,c081,45.5,S
2014,s21,c069,45.5,S
2014,s26,c139,45.5,S
2014,s29,c186,45.5,S
2014,s36,c017,45.5,S
2014,s39,c077,45.5,S
2014,s42,c073,45.5,S
2014,s47,c003,45.5,S
2014,s47,c103,45.5,S
2013,s05,c111,45.5,S
2013,s18,c071,45.5,S
2013,s26,c023,45.5,S
2013,s28,c121,45.5,S
2013,s36,c045,45.5,S
2013,s37,c053,45.5,S
2013,s39,c171,45.5,S
2012,s13,c201,45.5,S
2012,s17,c041,45.5,S
2012,s17,c139,45.5,S
2012,s18,c161,45.5,S
2012,s21,c141,45.5,S
2012,s27,c127,45.5,S
2012,s36,c107,45.5,S
2012,s39,c071,45.5,S
2011,s17,c067,45.5,S
2011,s18,c099,45.5,S
2011,s19,c181,45.5,S
2011,s26,c015,45.5,S
2011,s39,c117,45.5,S
2010,s17,c033,45.5,S
2010,s19,c187,45.5,S
2010,s39,c063,45.5,S
2010,s39,c079,45.5,S
2019,s34,c019,45.4,S
2019,s55,c011,45.4,S
2018,s01,c003,45.4,S
2018,s21,c083,45.4,S
2018,s28,c103,45.4,S
2018,s29,c151,45.4,S
2018,s55,c131,45.4,S
2017,s13,c209,45.4,S
2017,s47,c023,45.4,S
2016,s21,c203,45.4,S
2016,s21,c023,45.4,S
2016,s22,c043,45.4,S
2016,s26,c011,45.4,S
2016,s26,c075,45.4,S
2016,s38,c017,45.4,S
2016,s39,c151,45.4,S
2016,s46,c053,45.4,S
2016,s55,c075,45.4,S
2015,s18,c137,45.4,S
2015,s26,c051,45.4,S
2015,s26,c073,45.4,S
2015,s36,c043,45.4,S
2014,s17,c157,45.4,S
2014,s26,c149,45.4,S
2014,s29,c053,45.4,S
2014,s31,c109,45.4,S
2014,s42,c007,45.4,S
2013,s13,c153,45.4,S
2012,s19,c197,45.4,S
2012,s36,c077,45.4,S
2011,s19,c129,45.4,S
2011,s19,c133,45.4,S
2011,s26,c115,45.4,S
2011,s39,c139,45.4,S
2011,s42,c085,45.4,S
2010,s19,c107,45.4,S
2010,s21,c199,45.4,S
2010,s27,c073,45.4,S
2010,s36,c029,45.4,S
2010,s39,c059,45.4,S
2010,s55,c053,45.4,S
2019,s17,c075,45.3,S
2019,s20,c027,45.3,S
2018,s01,c019,45.3,S
2018,s31,c133,45.3,S
2018,s42,c041,45.3,S
2017,s28,c137,45.3,S
2017,s29,c073,45.3,S
2017,s36,c067,45.3,S
2017,s42,c007,45.3,S
2016,s20,c117,45.3,S
2016,s42,c093,45.3,S
2015,s39,c117,45.3,S
2014,s17,c127,45.3,S
2014,s21,c227,45.3,S
2014,s31,c097,45.3,S
2014,s36,c069,45.3,S
2013,s17,c149,45.3,S
2013,s19,c087,45.3,S
2013,s20,c061,45.3,S
2013,s27,c043,45.3,S
2013,s31,c015,45.3,S
2013,s39,c017,45.3,S
2012,s24,c047,45.3,S
2012,s26,c155,45.3,S
2012,s28,c025,45.3,S
2012,s55,c101,45.3,S
2011,s18,c041,45.3,S
2011,s22,c035,45.3,S
2011,s26,c139,45.3,S
2011,s39,c053,45.3,S
2011,s55,c137,45.3,S
2010,s36,c021,45.3,S
2010,s42,c027,45.3,S
2019,s22,c025,45.2,S
2019,s26,c081,45.2,S
2019,s28,c009,45.2,S
2018,s42,c095,45.2,S
2018,s51,c177,45.2,S
2017,s26,c115,45.2,S
2016,s17,c055,45.2,S
2016,s34,c019,45.2,S
2016,s47,c023,45.2,S
2016,s47,c075,45.2,S
2015,s05,c055,45.2,S
2015,s05,c121,45.2,S
2015,s18,c049,45.2,S
2015,s21,c035,45.2,S
2015,s39,c075,45.2,S
2015,s39,c137,45.2,S
2014,s18,c087,45.2,S
2014,s26,c111,45.2,S
2014,s42,c089,45.2,S
2013,s31,c097,45.2,S
2013,s39,c103,45.2,S
2013,s39,c009,45.2,S
2013,s55,c115,45.2,S
2012,s18,c087,45.2,S
2012,s21,c049,45.2,S
2012,s21,c187,45.2,S
2012,s26,c149,45.2,S
2012,s28,c097,45.2,S
2012,s39,c083,45.2,S
2012,s39,c009,45.2,S
2011,s18,c059,45.2,S
2011,s18,c153,45.2,S
2011,s39,c005,45.2,S
2011,s55,c057,45.2,S
2010,s05,c079,45.2,S
2010,s17,c047,45.2,S
2010,s26,c159,45.2,S
2010,s29,c007,45.2,S
2010,s29,c147,45.2,S
2010,s39,c145,45.2,S
2010,s55,c119,45.2,S
2019,s20,c157,45.1,S
2019,s29,c057,45.1,S
2018,s19,c007,45.1,S
2018,s21,c199,45.1,S
2018,s21,c223,45.1,S
2018,s26,c105,45.1,S
2018,s28,c049,45.1,S
2018,s42,c043,45.1,S
2017,s29,c075,45.1,S
2017,s51,c101,45.1,S
2016,s20,c113,45.1,S
2016,s29,c207,45.1,S
2016,s37,c095,45.1,S
2015,s18,c009,45.1,S
2015,s18,c119,45.1,S
2015,s26,c011,45.1,S
2015,s36,c011,45.1,S
2015,s39,c017,45.1,S
2015,s42,c107,45.1,S
2014,s01,c053,45.1,S
2014,s17,c101,45.1,S
2014,s26,c155,45.1,S
2014,s27,c043,45.1,S
2014,s28,c107,45.1,S
2014,s29,c101,45.1,S
2014,s47,c167,45.1,S
2013,s17,c153,45.1,S
2013,s19,c183,45.1,S
2013,s28,c143,45.1,S
2013,s31,c063,45.1,S
2013,s51,c177,45.1,S
2012,s13,c019,45.1,S
2012,s18,c071,45.1,S
2012,s36,c069,45.1,S
2012,s39,c025,45.1,S
2011,s17,c169,45.1,S
2011,s19,c185,45.1,S
2011,s19,c071,45.1,S
2011,s34,c041,45.1,S
2011,s51,c193,45.1,S
2011,s55,c087,45.1,S
2010,s17,c091,45.1,S
2010,s17,c133,45.1,S
2010,s21,c185,45.1,S
2010,s29,c053,45.1,S
2019,s47,c015,45,S
2019,s51,c047,45,S
2018,s18,c123,45,S
2017,s18,c077,45,S
2017,s19,c179,45,S
2017,s21,c103,45,S
2017,s36,c051,45,S
2017,s47,c113,45,S
2017,s55,c111,45,S
2016,s18,c019,45,S
